id,zip_code,city,state_id,latitude,longitude
1,00501,Holtsville,3956,40.8154,-73.0451
2,00544,Holtsville,3956,40.8154,-73.0451
3,01001,Agawam,3943,42.0702,-72.6227
4,01002,Amherst,3943,42.3671,-72.4646
5,01003,Amherst,3943,42.3919,-72.5248
6,01004,Amherst,3943,42.3845,-72.5132
7,01005,Barre,3943,42.4097,-72.1084
8,01007,Belchertown,3943,42.2751,-72.411
9,01008,Blandford,3943,42.1829,-72.9361
10,01009,Bondsville,3943,42.2061,-72.3405
11,01010,Brimfield,3943,42.1165,-72.1885
12,01011,Chester,3943,42.2794,-72.9888
13,01012,Chesterfield,3943,42.3923,-72.8256
14,01013,Chicopee,3943,42.1487,-72.6079
15,01014,Chicopee,3943,42.1707,-72.6048
16,01020,Chicopee,3943,42.1764,-72.5761
17,01021,Chicopee,3943,42.1707,-72.6048
18,01022,Chicopee,3943,42.1934,-72.5544
19,01026,Cummington,3943,42.4633,-72.9202
20,01027,Easthampton,3943,42.2668,-72.669
21,01028,East Longmeadow,3943,42.0672,-72.5056
22,01029,East Otis,3943,42.1909,-73.0517
23,01030,Feeding Hills,3943,42.0718,-72.6751
24,01031,Gilbertville,3943,42.3322,-72.1986
25,01032,Goshen,3943,42.4404,-72.7995
26,01033,Granby,3943,42.2557,-72.52
27,01034,Granville,3943,42.1127,-72.952
28,01035,Hadley,3943,42.3606,-72.5715
29,01036,Hampden,3943,42.0648,-72.4318
30,01037,Hardwick,3943,42.3479,-72.2253
31,01038,Hatfield,3943,42.3844,-72.6167
32,01039,Haydenville,3943,42.3818,-72.7032
33,01040,Holyoke,3943,42.202,-72.6262
34,01041,Holyoke,3943,42.2043,-72.6162
35,01050,Huntington,3943,42.2653,-72.8733
36,01053,Leeds,3943,42.3543,-72.7034
37,01054,Leverett,3943,42.4682,-72.4993
38,01056,Ludlow,3943,42.1728,-72.471
39,01057,Monson,3943,42.101,-72.3196
40,01059,North Amherst,3943,42.4104,-72.5309
41,01060,Northampton,3943,42.3223,-72.6313
42,01061,Northampton,3943,42.3696,-72.636
43,01062,Florence,3943,42.3219,-72.6928
44,01063,Northampton,3943,42.3179,-72.6402
45,01066,North Hatfield,3943,42.4067,-72.6339
46,01068,Oakham,3943,42.348,-72.0513
47,01069,Palmer,3943,42.1762,-72.3288
48,01070,Plainfield,3943,42.5144,-72.9183
49,01071,Russell,3943,42.1471,-72.8403
50,01072,Shutesbury,3943,42.482,-72.4213
51,01073,Southampton,3943,42.2247,-72.7194
52,01074,South Barre,3943,42.3854,-72.0954
53,01075,South Hadley,3943,42.2375,-72.5811
54,01077,Southwick,3943,42.0511,-72.7706
55,01079,Thorndike,3943,42.1929,-72.3296
56,01080,Three Rivers,3943,42.1819,-72.3624
57,01081,Wales,3943,42.0627,-72.2046
58,01082,Ware,3943,42.2618,-72.2583
59,01083,Warren,3943,42.204,-72.1994
60,01084,West Chesterfield,3943,42.3903,-72.8709
61,01085,Westfield,3943,42.1251,-72.7495
62,01086,Westfield,3943,42.1734,-72.848
63,01088,West Hatfield,3943,42.3906,-72.6469
64,01089,West Springfield,3943,42.1151,-72.6411
65,01090,West Springfield,3943,42.1707,-72.6048
66,01092,West Warren,3943,42.2029,-72.229
67,01093,Whately,3943,42.4427,-72.6525
68,01094,Wheelwright,3943,42.3582,-72.1408
69,01095,Wilbraham,3943,42.1245,-72.4464
70,01096,Williamsburg,3943,42.4085,-72.778
71,01097,Woronoco,3943,42.164,-72.8295
72,01098,Worthington,3943,42.3843,-72.9314
73,01101,Springfield,3943,42.1015,-72.5898
74,01102,Springfield,3943,42.1707,-72.6048
75,01103,Springfield,3943,42.1029,-72.5887
76,01104,Springfield,3943,42.1288,-72.5778
77,01105,Springfield,3943,42.0999,-72.5783
78,01106,Longmeadow,3943,42.0507,-72.5676
79,01107,Springfield,3943,42.1179,-72.6065
80,01108,Springfield,3943,42.0853,-72.5584
81,01109,Springfield,3943,42.1145,-72.5543
82,01111,Springfield,3943,42.1707,-72.6048
83,01115,Springfield,3943,42.1029,-72.5916
84,01116,Longmeadow,3943,42.1707,-72.6048
85,01118,Springfield,3943,42.0929,-72.5274
86,01119,Springfield,3943,42.1247,-72.5121
87,01128,Springfield,3943,42.0944,-72.4889
88,01129,Springfield,3943,42.1223,-72.4876
89,01138,Springfield,3943,42.1707,-72.6048
90,01139,Springfield,3943,42.1707,-72.6048
91,01144,Springfield,3943,42.1018,-72.5915
92,01151,Indian Orchard,3943,42.1532,-72.505
93,01152,Springfield,3943,42.1707,-72.6048
94,01199,Springfield,3943,42.1199,-72.605
95,01201,Pittsfield,3943,42.4531,-73.2471
96,01202,Pittsfield,3943,42.3929,-73.2285
97,01203,Pittsfield,3943,42.3929,-73.2285
98,01220,Adams,3943,42.6223,-73.1172
99,01222,Ashley Falls,3943,42.0596,-73.3202
100,01223,Becket,3943,42.3594,-73.1203
101,01224,Berkshire,3943,42.5126,-73.1929
102,01225,Cheshire,3943,42.5611,-73.158
103,01226,Dalton,3943,42.475,-73.1603
104,01227,Dalton,3943,42.4737,-73.1662
105,01229,Glendale,3943,42.2793,-73.3435
106,01230,Great Barrington,3943,42.1959,-73.3607
107,01235,Hinsdale,3943,42.4298,-73.0724
108,01236,Housatonic,3943,42.2653,-73.3745
109,01237,Lanesborough,3943,42.5173,-73.2282
110,01238,Lee,3943,42.299,-73.2317
111,01240,Lenox,3943,42.3642,-73.2713
112,01242,Lenox Dale,3943,42.3386,-73.2509
113,01243,Middlefield,3943,42.3561,-73.0104
114,01244,Mill River,3943,42.1228,-73.254
115,01245,Monterey,3943,42.1867,-73.2065
116,01247,North Adams,3943,42.6955,-73.08
117,01252,North Egremont,3943,42.1986,-73.4462
118,01253,Otis,3943,42.1931,-73.0918
119,01254,Richmond,3943,42.3784,-73.3645
120,01255,Sandisfield,3943,42.1094,-73.1163
121,01256,Savoy,3943,42.577,-73.0233
122,01257,Sheffield,3943,42.1001,-73.3611
123,01258,South Egremont,3943,42.1012,-73.4566
124,01259,Southfield,3943,42.078,-73.2609
125,01260,South Lee,3943,42.2779,-73.2773
126,01262,Stockbridge,3943,42.301,-73.3223
127,01263,Stockbridge,3943,42.3929,-73.2285
128,01264,Tyringham,3943,42.22,-73.1979
129,01266,West Stockbridge,3943,42.3348,-73.3825
130,01267,Williamstown,3943,42.7089,-73.2036
131,01270,Windsor,3943,42.515,-73.0412
132,01301,Greenfield,3943,42.6013,-72.6236
133,01302,Greenfield,3943,42.5222,-72.6242
134,01330,Ashfield,3943,42.5232,-72.811
135,01331,Athol,3943,42.5959,-72.2267
136,01337,Bernardston,3943,42.6952,-72.5772
137,01338,Buckland,3943,42.5736,-72.8213
138,01339,Charlemont,3943,42.608,-72.8901
139,01340,Colrain,3943,42.679,-72.7265
140,01341,Conway,3943,42.5138,-72.7025
141,01342,Deerfield,3943,42.5406,-72.6072
142,01343,Drury,3943,42.6427,-72.9862
143,01344,Erving,3943,42.6076,-72.4292
144,01346,Heath,3943,42.6853,-72.8391
145,01347,Lake Pleasant,3943,42.5566,-72.5181
146,01349,Millers Falls,3943,42.582,-72.4926
147,01350,Monroe Bridge,3943,42.7215,-72.9762
148,01351,Montague,3943,42.5429,-72.5328
149,01354,Gill,3943,42.6404,-72.4995
150,01355,New Salem,3943,42.5146,-72.3062
151,01360,Northfield,3943,42.6887,-72.451
152,01364,Orange,3943,42.6129,-72.2924
153,01366,Petersham,3943,42.4898,-72.1893
154,01367,Rowe,3943,42.6953,-72.9258
155,01368,Royalston,3943,42.6722,-72.1964
156,01370,Shelburne Falls,3943,42.6022,-72.7391
157,01373,South Deerfield,3943,42.4756,-72.6153
158,01375,Sunderland,3943,42.4539,-72.5676
159,01376,Turners Falls,3943,42.5954,-72.5557
160,01378,Warwick,3943,42.6671,-72.3397
161,01379,Wendell,3943,42.5656,-72.4009
162,01380,Wendell Depot,3943,42.5534,-72.3927
163,01420,Fitchburg,3943,42.5796,-71.8031
164,01430,Ashburnham,3943,42.6496,-71.9267
165,01431,Ashby,3943,42.6745,-71.8174
166,01432,Ayer,3943,42.5591,-71.5788
167,01434,Devens,3943,42.5385,-71.6115
168,01436,Baldwinville,3943,42.5936,-72.0646
169,01438,East Templeton,3943,42.5631,-72.037
170,01440,Gardner,3943,42.574,-71.9898
171,01441,Westminster,3943,42.5459,-71.9106
172,01450,Groton,3943,42.6124,-71.5584
173,01451,Harvard,3943,42.4986,-71.5753
174,01452,Hubbardston,3943,42.4865,-72.0012
175,01453,Leominster,3943,42.5274,-71.7563
176,01460,Littleton,3943,42.5401,-71.4877
177,01462,Lunenburg,3943,42.5884,-71.7266
178,01463,Pepperell,3943,42.6689,-71.5934
179,01464,Shirley,3943,42.5734,-71.6483
180,01467,Still River,3943,42.4871,-71.6131
181,01468,Templeton,3943,42.546,-72.065
182,01469,Townsend,3943,42.6525,-71.6896
183,01470,Groton,3943,42.6112,-71.5745
184,01471,Groton,3943,42.6112,-71.5745
185,01472,West Groton,3943,42.6043,-71.6273
186,01473,Westminster,3943,42.5483,-71.9096
187,01474,West Townsend,3943,42.6678,-71.7522
188,01475,Winchendon,3943,42.6789,-72.0475
189,01501,Auburn,3943,42.2055,-71.8391
190,01503,Berlin,3943,42.3844,-71.6356
191,01504,Blackstone,3943,42.0287,-71.5269
192,01505,Boylston,3943,42.3377,-71.731
193,01506,Brookfield,3943,42.1991,-72.0989
194,01507,Charlton,3943,42.1379,-71.9664
195,01508,Charlton City,3943,42.1459,-71.9884
196,01509,Charlton Depot,3943,42.1731,-71.9787
197,01510,Clinton,3943,42.4181,-71.6828
198,01515,East Brookfield,3943,42.2193,-72.0481
199,01516,Douglas,3943,42.0528,-71.7509
200,01518,Fiskdale,3943,42.1228,-72.1178
201,01519,Grafton,3943,42.2004,-71.6868
202,01520,Holden,3943,42.342,-71.8414
203,01521,Holland,3943,42.0403,-72.1544
204,01522,Jefferson,3943,42.3755,-71.8706
205,01523,Lancaster,3943,42.451,-71.6868
206,01524,Leicester,3943,42.237,-71.9188
207,01525,Linwood,3943,42.0973,-71.6448
208,01526,Manchaug,3943,42.0945,-71.7476
209,01527,Millbury,3943,42.1968,-71.7644
210,01529,Millville,3943,42.0331,-71.5798
211,01531,New Braintree,3943,42.3198,-72.1306
212,01532,Northborough,3943,42.3182,-71.6464
213,01534,Northbridge,3943,42.1494,-71.6564
214,01535,North Brookfield,3943,42.2665,-72.0821
215,01536,North Grafton,3943,42.2297,-71.7037
216,01537,North Oxford,3943,42.1655,-71.886
217,01538,North Uxbridge,3943,42.0876,-71.6412
218,01540,Oxford,3943,42.1129,-71.8687
219,01541,Princeton,3943,42.4508,-71.8762
220,01542,Rochdale,3943,42.1997,-71.9069
221,01543,Rutland,3943,42.3762,-71.949
222,01545,Shrewsbury,3943,42.2848,-71.7205
223,01546,Shrewsbury,3943,42.3648,-71.8969
224,01550,Southbridge,3943,42.075,-72.0353
225,01560,South Grafton,3943,42.176,-71.6927
226,01561,South Lancaster,3943,42.4435,-71.6861
227,01562,Spencer,3943,42.2441,-71.9906
228,01564,Sterling,3943,42.4354,-71.7752
229,01566,Sturbridge,3943,42.1126,-72.0842
230,01568,Upton,3943,42.1756,-71.6032
231,01569,Uxbridge,3943,42.0744,-71.6329
232,01570,Webster,3943,42.0521,-71.8486
233,01571,Dudley,3943,42.0489,-71.8932
234,01581,Westborough,3943,42.2679,-71.6176
235,01583,West Boylston,3943,42.3584,-71.7838
236,01585,West Brookfield,3943,42.2441,-72.1511
237,01586,West Millbury,3943,42.1712,-71.8037
238,01588,Whitinsville,3943,42.1153,-71.6644
239,01590,Sutton,3943,42.1266,-71.7552
240,01601,Worcester,3943,42.2626,-71.8023
241,01602,Worcester,3943,42.2703,-71.8417
242,01603,Worcester,3943,42.245,-71.838
243,01604,Worcester,3943,42.2541,-71.7746
244,01605,Worcester,3943,42.2894,-71.7888
245,01606,Worcester,3943,42.311,-71.7958
246,01607,Worcester,3943,42.2303,-71.7938
247,01608,Worcester,3943,42.2624,-71.8003
248,01609,Worcester,3943,42.2826,-71.8277
249,01610,Worcester,3943,42.2492,-71.8108
250,01611,Cherry Valley,3943,42.2373,-71.875
251,01612,Paxton,3943,42.3066,-71.9202
252,01613,Worcester,3943,42.2933,-71.802
253,01614,Worcester,3943,42.2626,-71.8023
254,01615,Worcester,3943,42.2626,-71.8023
255,01653,Worcester,3943,42.3648,-71.8969
256,01655,Worcester,3943,42.3648,-71.8969
257,01701,Framingham,3943,42.3007,-71.4255
258,01702,Framingham,3943,42.2822,-71.4339
259,01703,Framingham,3943,42.4464,-71.4594
260,01704,Framingham,3943,42.4464,-71.4594
261,01705,Framingham,3943,42.4464,-71.4594
262,01718,Acton,3943,42.4851,-71.4328
263,01719,Boxborough,3943,42.4884,-71.5178
264,01720,Acton,3943,42.4751,-71.4483
265,01721,Ashland,3943,42.2539,-71.4583
266,01730,Bedford,3943,42.4843,-71.2768
267,01731,Hanscom Afb,3943,42.4567,-71.2795
268,01740,Bolton,3943,42.4365,-71.6076
269,01741,Carlisle,3943,42.5286,-71.3519
270,01742,Concord,3943,42.4567,-71.3747
271,01745,Fayville,3943,42.2934,-71.5028
272,01746,Holliston,3943,42.2026,-71.4361
273,01747,Hopedale,3943,42.1268,-71.5376
274,01748,Hopkinton,3943,42.219,-71.5302
275,01749,Hudson,3943,42.3918,-71.5609
276,01752,Marlborough,3943,42.3509,-71.5434
277,01754,Maynard,3943,42.4321,-71.455
278,01756,Mendon,3943,42.0967,-71.5499
279,01757,Milford,3943,42.1511,-71.5274
280,01760,Natick,3943,42.2875,-71.3574
281,01770,Sherborn,3943,42.2331,-71.3787
282,01772,Southborough,3943,42.2939,-71.532
283,01773,Lincoln,3943,42.4217,-71.3137
284,01775,Stow,3943,42.4308,-71.515
285,01776,Sudbury,3943,42.3837,-71.4282
286,01778,Wayland,3943,42.3486,-71.3588
287,01784,Woodville,3943,42.2376,-71.562
288,01801,Woburn,3943,42.4829,-71.1574
289,01803,Burlington,3943,42.5089,-71.2004
290,01805,Burlington,3943,42.5048,-71.1956
291,01810,Andover,3943,42.6496,-71.1565
292,01812,Andover,3943,42.6472,-71.1842
293,01813,Woburn,3943,42.4793,-71.1523
294,01815,Woburn,3943,42.4793,-71.1523
295,01821,Billerica,3943,42.5519,-71.2518
296,01822,Billerica,3943,42.5584,-71.2689
297,01824,Chelmsford,3943,42.5911,-71.3556
298,01826,Dracut,3943,42.6764,-71.3186
299,01827,Dunstable,3943,42.6739,-71.4952
300,01830,Haverhill,3943,42.7856,-71.0721
301,01831,Haverhill,3943,42.7711,-71.1221
302,01832,Haverhill,3943,42.7792,-71.1095
303,01833,Georgetown,3943,42.7281,-70.9822
304,01834,Groveland,3943,42.753,-71.027
305,01835,Haverhill,3943,42.7528,-71.0843
306,01840,Lawrence,3943,42.708,-71.1638
307,01841,Lawrence,3943,42.7115,-71.167
308,01842,Lawrence,3943,42.707,-71.1631
309,01843,Lawrence,3943,42.6911,-71.1605
310,01844,Methuen,3943,42.728,-71.181
311,01845,North Andover,3943,42.6826,-71.109
312,01850,Lowell,3943,42.656,-71.3051
313,01851,Lowell,3943,42.6315,-71.3329
314,01852,Lowell,3943,42.6344,-71.2983
315,01853,Lowell,3943,42.6334,-71.3162
316,01854,Lowell,3943,42.6493,-71.3355
317,01860,Merrimac,3943,42.8346,-71.0047
318,01862,North Billerica,3943,42.5757,-71.2902
319,01863,North Chelmsford,3943,42.6347,-71.3908
320,01864,North Reading,3943,42.5819,-71.0947
321,01865,Nutting Lake,3943,42.5379,-71.2689
322,01866,Pinehurst,3943,42.5293,-71.2281
323,01867,Reading,3943,42.528,-71.109
324,01876,Tewksbury,3943,42.6028,-71.2232
325,01879,Tyngsboro,3943,42.6724,-71.4158
326,01880,Wakefield,3943,42.5009,-71.0685
327,01885,West Boxford,3943,42.707,-71.0639
328,01886,Westford,3943,42.5864,-71.4401
329,01887,Wilmington,3943,42.5581,-71.1723
330,01888,Woburn,3943,42.4793,-71.1523
331,01889,North Reading,3943,42.5716,-71.1096
332,01890,Winchester,3943,42.453,-71.1441
333,01899,Andover,3943,42.6584,-71.137
334,01901,Lynn,3943,42.4612,-70.9467
335,01902,Lynn,3943,42.4698,-70.942
336,01903,Lynn,3943,42.4668,-70.9495
337,01904,Lynn,3943,42.4889,-70.9647
338,01905,Lynn,3943,42.4694,-70.9728
339,01906,Saugus,3943,42.4633,-71.0111
340,01907,Swampscott,3943,42.4746,-70.9098
341,01908,Nahant,3943,42.4261,-70.9277
342,01910,Lynn,3943,42.4548,-70.9747
343,01913,Amesbury,3943,42.8559,-70.9367
344,01915,Beverly,3943,42.5608,-70.8759
345,01921,Boxford,3943,42.6797,-71.0114
346,01922,Byfield,3943,42.7568,-70.9351
347,01923,Danvers,3943,42.5694,-70.9425
348,01929,Essex,3943,42.6286,-70.7828
349,01930,Gloucester,3943,42.6208,-70.6721
350,01931,Gloucester,3943,42.6159,-70.662
351,01936,Hamilton,3943,42.6354,-70.8791
352,01937,Hathorne,3943,42.6354,-70.8791
353,01938,Ipswich,3943,42.6809,-70.8494
354,01940,Lynnfield,3943,42.5327,-71.0339
355,01944,Manchester,3943,42.5796,-70.7674
356,01945,Marblehead,3943,42.4984,-70.8653
357,01949,Middleton,3943,42.5942,-71.013
358,01950,Newburyport,3943,42.813,-70.8847
359,01951,Newbury,3943,42.7835,-70.8474
360,01952,Salisbury,3943,42.8507,-70.8588
361,01960,Peabody,3943,42.5326,-70.9612
362,01961,Peabody,3943,42.6354,-70.8791
363,01965,Prides Crossing,3943,42.5581,-70.8257
364,01966,Rockport,3943,42.658,-70.6194
365,01969,Rowley,3943,42.7138,-70.907
366,01970,Salem,3943,42.5151,-70.9003
367,01971,Salem,3943,42.6354,-70.8791
368,01982,South Hamilton,3943,42.6185,-70.8561
369,01983,Topsfield,3943,42.6415,-70.9488
370,01984,Wenham,3943,42.6017,-70.8786
371,01985,West Newbury,3943,42.7949,-70.9778
372,02018,Accord,3943,42.1745,-70.8837
373,02019,Bellingham,3943,42.0746,-71.4768
374,02020,Brant Rock,3943,42.0818,-70.6439
375,02021,Canton,3943,42.1645,-71.1355
376,02025,Cohasset,3943,42.2395,-70.8128
377,02026,Dedham,3943,42.2437,-71.1637
378,02027,Dedham,3943,42.18,-71.0892
379,02030,Dover,3943,42.2362,-71.2854
380,02032,East Walpole,3943,42.1532,-71.2179
381,02035,Foxboro,3943,42.0649,-71.2441
382,02038,Franklin,3943,42.0935,-71.4058
383,02040,Greenbush,3943,42.1793,-70.7495
384,02041,Green Harbor,3943,42.0696,-70.6491
385,02043,Hingham,3943,42.2245,-70.8911
386,02044,Hingham,3943,42.2418,-70.8898
387,02045,Hull,3943,42.2853,-70.8754
388,02047,Humarock,3943,42.1428,-70.6935
389,02048,Mansfield,3943,42.0212,-71.2178
390,02050,Marshfield,3943,42.1062,-70.6993
391,02051,Marshfield Hills,3943,42.1512,-70.7341
392,02052,Medfield,3943,42.1845,-71.3048
393,02053,Medway,3943,42.1514,-71.4217
394,02054,Millis,3943,42.1669,-71.3607
395,02055,Minot,3943,42.2404,-70.762
396,02056,Norfolk,3943,42.1177,-71.3269
397,02059,North Marshfield,3943,42.1432,-70.7703
398,02060,North Scituate,3943,42.219,-70.7856
399,02061,Norwell,3943,42.1596,-70.8217
400,02062,Norwood,3943,42.1868,-71.2033
401,02065,Ocean Bluff,3943,42.0972,-70.6516
402,02066,Scituate,3943,42.2032,-70.7525
403,02067,Sharon,3943,42.1094,-71.1759
404,02070,Sheldonville,3943,42.0348,-71.387
405,02071,South Walpole,3943,42.0992,-71.2752
406,02072,Stoughton,3943,42.1253,-71.1074
407,02081,Walpole,3943,42.1444,-71.2544
408,02090,Westwood,3943,42.2148,-71.2104
409,02093,Wrentham,3943,42.0617,-71.3396
410,02108,Boston,3943,42.3576,-71.0684
411,02109,Boston,3943,42.36,-71.0545
412,02110,Boston,3943,42.3576,-71.0514
413,02111,Boston,3943,42.3503,-71.0629
414,02112,Boston,3943,42.3584,-71.0598
415,02113,Boston,3943,42.3657,-71.056
416,02114,Boston,3943,42.3611,-71.0682
417,02115,Boston,3943,42.3427,-71.0922
418,02116,Boston,3943,42.3492,-71.0768
419,02117,Boston,3943,42.3585,-71.058
420,02118,Boston,3943,42.3362,-71.0729
421,02119,Roxbury,3943,42.3251,-71.0953
422,02120,Roxbury Crossing,3943,42.3307,-71.0912
423,02121,Dorchester,3943,42.2973,-71.0745
424,02122,Dorchester,3943,42.2973,-71.0745
425,02123,Boston,3943,42.3389,-70.9196
426,02124,Dorchester Center,3943,42.2918,-71.0717
427,02125,Dorchester,3943,42.2973,-71.0745
428,02126,Mattapan,3943,42.2739,-71.0939
429,02127,Boston,3943,42.3347,-71.0375
430,02128,Boston,3943,42.3642,-71.0257
431,02129,Charlestown,3943,42.3778,-71.0627
432,02130,Jamaica Plain,3943,42.3126,-71.1115
433,02131,Roslindale,3943,42.2836,-71.1295
434,02132,West Roxbury,3943,42.2787,-71.1589
435,02133,Boston,3943,42.3584,-71.0598
436,02134,Allston,3943,42.3535,-71.1329
437,02135,Brighton,3943,42.3478,-71.1566
438,02136,Hyde Park,3943,42.254,-71.1261
439,02137,Readville,3943,42.2404,-71.137
440,02138,Cambridge,3943,42.377,-71.1256
441,02139,Cambridge,3943,42.3647,-71.1042
442,02140,Cambridge,3943,42.3932,-71.1338
443,02141,Cambridge,3943,42.3687,-71.0836
444,02142,Cambridge,3943,42.362,-71.083
445,02143,Somerville,3943,42.3829,-71.1028
446,02144,Somerville,3943,42.4003,-71.1221
447,02145,Somerville,3943,42.3907,-71.0929
448,02148,Malden,3943,42.4291,-71.0605
449,02149,Everett,3943,42.4112,-71.0514
450,02150,Chelsea,3943,42.3963,-71.0325
451,02151,Revere,3943,42.4138,-71.0052
452,02152,Winthrop,3943,42.3763,-70.98
453,02153,Medford,3943,42.4184,-71.1062
454,02155,Medford,3943,42.4173,-71.1087
455,02156,West Medford,3943,42.4223,-71.1328
456,02163,Boston,3943,42.3253,-71.1122
457,02169,Quincy,3943,42.2491,-70.9978
458,02170,Quincy,3943,42.2671,-71.0186
459,02171,Quincy,3943,42.2825,-71.0241
460,02176,Melrose,3943,42.4581,-71.0632
461,02180,Stoneham,3943,42.4828,-71.0978
462,02184,Braintree,3943,42.2093,-70.9963
463,02185,Braintree,3943,42.18,-71.0892
464,02186,Milton,3943,42.2537,-71.0771
465,02187,Milton Village,3943,42.2668,-71.0717
466,02188,Weymouth,3943,42.2113,-70.9582
467,02189,East Weymouth,3943,42.214,-70.9203
468,02190,South Weymouth,3943,42.1751,-70.9495
469,02191,North Weymouth,3943,42.2459,-70.9467
470,02196,Boston,3943,42.3584,-71.0598
471,02199,Boston,3943,42.3479,-71.0825
472,02201,Boston,3943,42.3584,-71.0598
473,02203,Boston,3943,42.3615,-71.0604
474,02204,Boston,3943,42.3389,-70.9196
475,02205,Boston,3943,42.3503,-71.0539
476,02206,Boston,3943,42.3389,-70.9196
477,02210,Boston,3943,42.3489,-71.0465
478,02211,Boston,3943,42.3584,-71.0598
479,02212,Boston,3943,42.3584,-71.0598
480,02215,Boston,3943,42.3471,-71.1027
481,02217,Boston,3943,42.3389,-70.9196
482,02222,Boston,3943,42.3644,-71.0633
483,02238,Cambridge,3943,42.3751,-71.1056
484,02241,Boston,3943,42.3584,-71.0598
485,02266,Boston,3943,42.3584,-71.0598
486,02269,Quincy,3943,42.2529,-71.0023
487,02283,Boston,3943,42.3389,-70.9196
488,02284,Boston,3943,42.3389,-70.9196
489,02293,Boston,3943,42.3584,-71.0598
490,02297,Boston,3943,42.3584,-71.0598
491,02298,Boston,3943,42.3823,-71.0323
492,02301,Brockton,3943,42.0794,-71.04
493,02302,Brockton,3943,42.0847,-71.0002
494,02303,Brockton,3943,42.0834,-71.0184
495,02304,Brockton,3943,42.0834,-71.0184
496,02305,Brockton,3943,42.0834,-71.0184
497,02322,Avon,3943,42.1258,-71.0437
498,02324,Bridgewater,3943,41.9773,-70.9723
499,02325,Bridgewater,3943,41.9873,-70.9728
500,02327,Bryantville,3943,42.0407,-70.8272
501,02330,Carver,3943,41.8883,-70.7678
502,02331,Duxbury,3943,41.9705,-70.7014
503,02332,Duxbury,3943,42.0399,-70.7163
504,02333,East Bridgewater,3943,42.0315,-70.945
505,02334,Easton,3943,42.0235,-71.1324
506,02337,Elmwood,3943,42.0098,-70.962
507,02338,Halifax,3943,42.0002,-70.8448
508,02339,Hanover,3943,42.1214,-70.857
509,02340,Hanover,3943,42.1137,-70.8161
510,02341,Hanson,3943,42.0616,-70.8651
511,02343,Holbrook,3943,42.1464,-71.0083
512,02344,Middleboro,3943,41.8932,-70.9112
513,02345,Manomet,3943,41.8882,-70.581
514,02346,Middleboro,3943,41.8884,-70.893
515,02347,Lakeville,3943,41.8374,-70.9582
516,02348,Lakeville,3943,41.8459,-70.9495
517,02349,Middleboro,3943,41.8932,-70.9112
518,02350,Monponsett,3943,42.0185,-70.8475
519,02351,Abington,3943,42.1167,-70.9543
520,02355,North Carver,3943,41.9169,-70.8013
521,02356,North Easton,3943,42.059,-71.1123
522,02357,North Easton,3943,42.0645,-71.0871
523,02358,North Pembroke,3943,42.0932,-70.7925
524,02359,Pembroke,3943,42.0621,-70.8044
525,02360,Plymouth,3943,41.9104,-70.642
526,02361,Plymouth,3943,41.9705,-70.7014
527,02362,Plymouth,3943,41.9584,-70.6673
528,02364,Kingston,3943,41.995,-70.741
529,02366,South Carver,3943,41.8501,-70.7044
530,02367,Plympton,3943,41.9655,-70.8046
531,02368,Randolph,3943,42.1736,-71.0514
532,02370,Rockland,3943,42.1293,-70.9133
533,02375,South Easton,3943,42.0257,-71.0988
534,02379,West Bridgewater,3943,42.0255,-71.0161
535,02381,White Horse Beach,3943,41.9316,-70.5611
536,02382,Whitman,3943,42.0816,-70.9381
537,02420,Lexington,3943,42.4563,-71.2167
538,02421,Lexington,3943,42.4426,-71.2265
539,02445,Brookline,3943,42.3259,-71.1341
540,02446,Brookline,3943,42.3431,-71.123
541,02447,Brookline Village,3943,42.3329,-71.1162
542,02451,Waltham,3943,42.3986,-71.2451
543,02452,Waltham,3943,42.3943,-71.218
544,02453,Waltham,3943,42.3654,-71.2317
545,02454,Waltham,3943,42.3567,-71.2505
546,02455,North Waltham,3943,42.3621,-71.2055
547,02456,New Town,3943,42.4464,-71.4594
548,02457,Babson Park,3943,42.18,-71.0892
549,02458,Newton,3943,42.3528,-71.1875
550,02459,Newton Center,3943,42.3341,-71.1833
551,02460,Newtonville,3943,42.352,-71.2084
552,02461,Newton Highlands,3943,42.3168,-71.2084
553,02462,Newton Lower Falls,3943,42.3299,-71.2562
554,02464,Newton Upper Falls,3943,42.3129,-71.2195
555,02465,West Newton,3943,42.3492,-71.2267
556,02466,Auburndale,3943,42.3441,-71.248
557,02467,Chestnut Hill,3943,42.3164,-71.1612
558,02468,Waban,3943,42.3271,-71.2315
559,02471,Watertown,3943,42.3709,-71.1828
560,02472,Watertown,3943,42.37,-71.1773
561,02474,Arlington,3943,42.4202,-71.1565
562,02475,Arlington Heights,3943,42.4204,-71.1801
563,02476,Arlington,3943,42.4162,-71.1752
564,02477,Watertown,3943,42.3709,-71.1828
565,02478,Belmont,3943,42.3959,-71.1787
566,02479,Waverley,3943,42.3876,-71.1828
567,02481,Wellesley Hills,3943,42.3106,-71.2747
568,02482,Wellesley,3943,42.2945,-71.2992
569,02492,Needham,3943,42.2798,-71.2501
570,02493,Weston,3943,42.3589,-71.3001
571,02494,Needham Heights,3943,42.2945,-71.2328
572,02495,Nonantum,3943,42.3626,-71.2023
573,02532,Buzzards Bay,3943,41.7455,-70.5905
574,02534,Cataumet,3943,41.6694,-70.6234
575,02535,Chilmark,3943,41.3575,-70.7416
