id,onet_id,related_onet_id,index,active_status
3847,794,795,6,1
3848,794,451,7,1
3849,794,585,8,1
3850,794,804,9,1
3851,794,661,10,1
3852,1084,804,1,1
3853,1084,745,2,1
3854,1084,794,3,1
3855,1084,263,4,1
3856,1084,518,5,1
3857,1084,274,6,1
3858,1084,1085,7,1
3859,1084,881,8,1
3860,1084,786,9,1
3861,1084,795,10,1
3862,1000,1033,1,1
3863,1000,971,2,1
3864,1000,842,3,1
3865,1000,746,4,1
3866,1000,351,5,1
3867,1000,658,6,1
3868,1000,11,7,1
3869,1000,523,8,1
3870,1000,912,9,1
3871,1000,949,10,1
3872,328,263,1,1
3873,328,721,2,1
3874,328,914,3,1
3875,328,1019,4,1
3876,328,730,5,1
3877,328,881,6,1
3878,328,273,7,1
3879,328,136,8,1
3880,328,514,9,1
3881,328,654,10,1
3882,394,406,1,1
3883,394,225,2,1
3884,394,959,3,1
3885,394,244,4,1
3886,394,823,5,1
3887,394,912,6,1
3888,394,405,7,1
3889,394,825,8,1
3890,394,410,9,1
3891,394,398,10,1
3892,406,823,1,1
3893,406,959,2,1
3894,406,244,3,1
3895,406,394,4,1
3896,406,825,5,1
3897,406,912,6,1
3898,406,326,7,1
3899,406,225,8,1
3900,406,385,9,1
3901,406,478,10,1
3902,704,434,1,1
3903,704,705,2,1
3904,704,960,3,1
3905,704,393,4,1
3906,704,327,5,1
3907,704,436,6,1
3908,704,402,7,1
3909,704,385,8,1
3910,704,383,9,1
3911,704,392,10,1
3912,434,704,1,1
3913,434,705,2,1
3914,434,393,3,1
3915,434,960,4,1
3916,434,432,5,1
3917,434,436,6,1
3918,434,327,7,1
3919,434,391,8,1
3920,434,311,9,1
3921,434,181,10,1
3922,705,704,1,1
3923,705,434,2,1
3924,705,311,3,1
3925,705,327,4,1
3926,705,961,5,1
3927,705,436,6,1
3928,705,181,7,1
3929,705,1090,8,1
3930,705,960,9,1
3931,705,393,10,1
3932,436,705,1,1
3933,436,353,2,1
3934,436,704,3,1
3935,436,960,4,1
3936,436,434,5,1
3937,436,400,6,1
3938,436,311,7,1
3939,436,487,8,1
3940,436,925,9,1
3941,436,432,10,1
3942,383,208,1,1
3943,383,385,2,1
3944,383,743,3,1
3945,383,244,4,1
3946,383,21,5,1
3947,383,823,6,1
3948,383,33,7,1
3949,383,435,8,1
3950,383,329,9,1
3951,383,327,10,1
3952,385,383,1,1
3953,385,823,2,1
3954,385,244,3,1
3955,385,743,4,1
3956,385,327,5,1
3957,385,959,6,1
3958,385,704,7,1
3959,385,208,8,1
3960,385,824,9,1
3961,385,825,10,1
3962,435,383,1,1
3963,435,244,2,1
3964,435,743,3,1
3965,435,823,4,1
3966,435,889,5,1
3967,435,385,6,1
3968,435,208,7,1
3969,435,432,8,1
3970,435,33,9,1
3971,435,959,10,1
3972,89,588,1,1
3973,89,447,2,1
3974,89,563,3,1
3975,89,661,4,1
3976,89,521,5,1
3977,89,593,6,1
3978,89,945,7,1
3979,89,776,8,1
3980,89,1025,9,1
3981,89,892,10,1
3982,225,861,1,1
3983,225,825,2,1
3984,225,394,3,1
3985,225,244,4,1
3986,225,971,5,1
3987,225,823,6,1
3988,225,589,7,1
3989,225,912,8,1
3990,225,959,9,1
3991,225,824,10,1
3992,823,244,1,1
3993,823,959,2,1
3994,823,406,3,1
3995,823,825,4,1
3996,823,385,5,1
3997,823,225,6,1
3998,823,394,7,1
3999,823,33,8,1
4000,823,327,9,1
4001,823,383,10,1
4002,824,33,1,1
4003,824,431,2,1
4004,824,41,3,1
4005,824,244,4,1
4006,824,1062,5,1
4007,824,825,6,1
4008,824,21,7,1
4009,824,225,8,1
4010,824,823,9,1
4011,824,590,10,1
4012,244,823,1,1
4013,244,959,2,1
4014,244,825,3,1
4015,244,406,4,1
4016,244,385,5,1
4017,244,225,6,1
4018,244,33,7,1
4019,244,383,8,1
4020,244,971,9,1
4021,244,394,10,1
4022,530,823,1,1
4023,530,244,2,1
4024,530,959,3,1
4025,530,825,4,1
4026,530,824,5,1
4027,530,431,6,1
4028,530,385,7,1
4029,530,412,8,1
4030,530,406,9,1
4031,530,1062,10,1
4032,412,775,1,1
4033,412,339,2,1
4034,412,431,3,1
4035,412,244,4,1
4036,412,825,5,1
4037,412,530,6,1
4038,412,823,7,1
4039,412,344,8,1
4040,412,983,9,1
4041,412,21,10,1
4042,776,88,1,1
4043,776,89,2,1
4044,776,233,3,1
4045,776,1063,4,1
4046,776,447,5,1
4047,776,593,6,1
4048,776,786,7,1
4049,776,945,8,1
4050,776,1032,9,1
4051,776,124,10,1
4052,825,823,1,1
4053,825,244,2,1
4054,825,959,3,1
4055,825,225,4,1
4056,825,1062,5,1
4057,825,406,6,1
4058,825,41,7,1
4059,825,824,8,1
4060,825,327,9,1
4061,825,33,10,1
4062,959,823,1,1
4063,959,244,2,1
4064,959,406,3,1
4065,959,825,4,1
4066,959,394,5,1
4067,959,327,6,1
4068,959,225,7,1
4069,959,385,8,1
4070,959,530,9,1
4071,959,912,10,1
4072,1062,825,1,1
4073,1062,824,2,1
4074,1062,41,3,1
4075,1062,225,4,1
4076,1062,33,5,1
4077,1062,244,6,1
4078,1062,21,7,1
4079,1062,823,8,1
4080,1062,959,9,1
4081,1062,398,10,1
4082,41,36,1,1
4083,41,590,2,1
4084,41,825,3,1
4085,41,824,4,1
4086,41,1062,5,1
4087,41,1063,6,1
4088,41,244,7,1
4089,41,745,8,1
4090,41,225,9,1
4091,41,33,10,1
4092,847,890,1,1
4093,847,935,2,1
4094,847,33,3,1
4095,847,849,4,1
4096,847,1030,5,1
4097,847,68,6,1
4098,847,523,7,1
4099,847,10,8,1
4100,847,552,9,1
4101,847,598,10,1
4102,458,590,1,1
4103,458,826,2,1
4104,458,280,3,1
4105,458,457,4,1
4106,458,585,5,1
4107,458,854,6,1
4108,458,563,7,1
4109,458,724,8,1
4110,458,41,9,1
4111,458,941,10,1
4112,945,89,1,1
4113,945,88,2,1
4114,945,593,3,1
4115,945,831,4,1
4116,945,233,5,1
4117,945,776,6,1
4118,945,617,7,1
4119,945,830,8,1
4120,945,962,9,1
4121,945,155,10,1
4122,247,1008,1,1
4123,247,276,2,1
4124,247,1081,3,1
4125,247,566,4,1
4126,247,428,5,1
4127,247,599,6,1
4128,247,479,7,1
4129,247,520,8,1
4130,247,1088,9,1
4131,247,726,10,1
4132,593,155,1,1
4133,593,89,2,1
4134,593,786,3,1
4135,593,804,4,1
4136,593,945,5,1
4137,593,776,6,1
4138,593,88,7,1
4139,593,447,8,1
4140,593,745,9,1
4141,593,599,10,1
4142,1068,969,1,1
4143,1068,804,2,1
4144,1068,573,3,1
4145,1068,88,4,1
4146,1068,453,5,1
4147,1068,399,6,1
4148,1068,452,7,1
4149,1068,274,8,1
4150,1068,962,9,1
4151,1068,89,10,1
4152,145,429,1,1
4153,145,398,2,1
4154,145,397,3,1
4155,145,399,4,1
4156,145,536,5,1
4157,145,409,6,1
4158,145,405,7,1
4159,145,218,8,1
4160,145,90,9,1
4161,145,407,10,1
4162,397,218,1,1
4163,397,274,2,1
4164,397,145,3,1
4165,397,398,4,1
4166,397,93,5,1
4167,397,90,6,1
4168,397,130,7,1
4169,397,429,8,1
4170,397,220,9,1
4171,397,177,10,1
4172,217,177,1,1
4173,217,1088,2,1
4174,217,232,3,1
4175,217,424,4,1
4176,217,520,5,1
4177,217,428,6,1
4178,217,221,7,1
4179,217,90,8,1
4180,217,220,9,1
4181,217,218,10,1
4182,218,220,1,1
4183,218,274,2,1
4184,218,130,3,1
4185,218,90,4,1
4186,218,397,5,1
4187,218,177,6,1
4188,218,221,7,1
4189,218,428,8,1
4190,218,217,9,1
4191,218,421,10,1
4192,219,90,1,1
4193,219,145,2,1
4194,220,218,1,1
4195,220,90,2,1
4196,220,130,3,1
4197,220,165,4,1
4198,220,424,5,1
4199,220,177,6,1
4200,220,217,7,1
4201,220,768,8,1
4202,220,221,9,1
4203,220,422,10,1
4204,221,177,1,1
4205,221,424,2,1
4206,221,232,3,1
4207,221,217,4,1
4208,221,428,5,1
4209,221,1088,6,1
4210,221,220,7,1
4211,221,645,8,1
4212,221,276,9,1
4213,221,520,10,1
4214,424,428,1,1
4215,424,276,2,1
4216,424,616,3,1
4217,424,217,4,1
4218,424,645,5,1
4219,424,177,6,1
4220,424,221,7,1
4221,424,1088,8,1
4222,424,566,9,1
4223,424,220,10,1
4224,93,453,1,1
4225,93,916,2,1
4226,93,454,3,1
4227,93,451,4,1
4228,93,452,5,1
4229,93,177,6,1
4230,93,130,7,1
4231,93,409,8,1
4232,93,521,9,1
4233,93,90,10,1
4234,177,217,1,1
4235,177,1088,2,1
4236,177,232,3,1
4237,177,221,4,1
4238,177,1007,5,1
4239,177,520,6,1
4240,177,143,7,1
4241,177,424,8,1
4242,177,428,9,1
4243,177,37,10,1
4244,232,520,1,1
4245,232,217,2,1
4246,232,177,3,1
4247,232,1088,4,1
4248,232,143,5,1
4249,232,428,6,1
4250,232,221,7,1
4251,232,1081,8,1
4252,232,276,9,1
4253,232,424,10,1
4254,1088,520,1,1
4255,1088,143,2,1
4256,1088,217,3,1
4257,1088,177,4,1
4258,1088,276,5,1
4259,1088,232,6,1
4260,1088,1007,7,1
4261,1088,1081,8,1
4262,1088,428,9,1
4263,1088,424,10,1
4264,428,424,1,1
4265,428,276,2,1
4266,428,217,3,1
4267,428,1007,4,1
4268,428,726,5,1
4269,428,177,6,1
4270,428,1088,7,1
4271,428,232,8,1
4272,428,520,9,1
4273,428,566,10,1
4274,276,428,1,1
4275,276,424,2,1
4276,276,1088,3,1
4277,276,520,4,1
4278,276,616,5,1
4279,276,645,6,1
4280,276,1081,7,1
4281,276,232,8,1
4282,276,217,9,1
4283,276,599,10,1
4284,279,566,1,1
4285,279,509,2,1
4286,279,424,3,1
4287,279,968,4,1
4288,279,1008,5,1
4289,279,428,6,1
4290,279,575,7,1
4291,279,843,8,1
4292,279,276,9,1
4293,279,726,10,1
4294,520,1088,1,1
4295,520,143,2,1
4296,520,232,3,1
4297,520,1081,4,1
4298,520,217,5,1
4299,520,1007,6,1
4300,520,177,7,1
4301,520,276,8,1
4302,520,428,9,1
4303,520,599,10,1
4304,399,397,1,1
4305,399,409,2,1
4306,399,400,3,1
4307,399,398,4,1
4308,399,407,5,1
4309,399,28,6,1
4310,399,962,7,1
4311,399,948,8,1
4312,399,145,9,1
4313,399,749,10,1
4314,400,393,1,1
4315,400,399,2,1
4316,400,948,3,1
4317,400,28,4,1
4318,400,388,5,1
4319,400,401,6,1
4320,400,407,7,1
4321,400,789,8,1
4322,566,279,1,1
4323,566,616,2,1
4324,566,507,3,1
4325,566,428,4,1
4326,566,424,5,1
4327,566,509,6,1
4328,566,575,7,1
4329,566,276,8,1
4330,566,726,9,1
4331,566,1008,10,1
4332,616,424,1,1
4333,616,566,2,1
4334,616,276,3,1
4335,616,428,4,1
4336,616,577,5,1
4337,616,599,6,1
4338,616,479,7,1
4339,616,279,8,1
4340,616,645,9,1
4341,616,843,10,1
4342,789,400,1,1
4343,789,353,2,1
4344,789,82,3,1
4345,789,600,4,1
4346,789,41,5,1
4347,789,487,6,1
4348,789,725,7,1
4349,789,1075,8,1
4350,789,790,9,1
4351,789,433,10,1
4352,575,738,1,1
4353,575,369,2,1
4354,575,814,3,1
4355,575,1054,4,1
4356,575,605,5,1
4357,575,921,6,1
4358,575,509,7,1
4359,575,211,8,1
4360,575,371,9,1
4361,575,566,10,1
4362,790,214,1,1
4363,790,433,2,1
4364,790,1069,3,1
4365,790,1003,4,1
4366,790,500,5,1
4367,790,23,6,1
4368,790,604,7,1
4369,790,618,8,1
4370,790,1075,9,1
4371,790,432,10,1
4372,1075,953,1,1
4373,1075,925,2,1
4374,1075,886,3,1
4375,1075,811,4,1
4376,1075,505,5,1
4377,1075,887,6,1
4378,1075,948,7,1
4379,1075,311,8,1
4380,1075,926,9,1
4381,1075,369,10,1
4382,457,455,1,1
4383,457,409,2,1
4384,457,458,3,1
4385,457,206,4,1
4386,457,404,5,1
4387,457,521,6,1
4388,457,93,7,1
4389,457,832,8,1
4390,457,452,9,1
4391,457,969,10,1
4392,969,452,1,1
4393,969,453,2,1
4394,969,451,3,1
4395,969,749,4,1
4396,969,1068,5,1
4397,969,93,6,1
4398,969,829,7,1
4399,969,454,8,1
4400,969,916,9,1
4401,969,521,10,1
4402,405,912,1,1
4403,405,971,2,1
4404,405,398,3,1
4405,405,695,4,1
4406,405,462,5,1
4407,405,895,6,1
4408,405,455,7,1
4409,405,404,8,1
4410,405,429,9,1
4411,405,894,10,1
4412,43,962,1,1
4413,43,916,2,1
4414,43,409,3,1
4415,43,41,4,1
4416,43,399,5,1
4417,43,90,6,1
4418,43,397,7,1
4419,43,1063,8,1
4420,43,36,9,1
4421,43,1084,10,1
4422,726,428,1,1
4423,726,1007,2,1
4424,726,177,3,1
4425,726,217,4,1
4426,726,738,5,1
4427,726,424,6,1
4428,726,566,7,1
4429,726,1008,8,1
4430,726,232,9,1
4431,726,520,10,1
4432,454,453,1,1
4433,454,451,2,1
4434,454,452,3,1
4435,454,93,4,1
4436,454,829,5,1
4437,454,957,6,1
4438,454,521,7,1
4439,454,88,8,1
4440,454,143,9,1
4441,454,232,10,1
4442,451,453,1,1
4443,451,452,2,1
4444,451,454,3,1
4445,451,794,4,1
4446,451,1043,5,1
4447,451,829,6,1
4448,451,521,7,1
4449,451,93,8,1
4450,451,563,9,1
4451,451,916,10,1
4452,696,845,1,1
4453,696,799,2,1
4454,696,254,3,1
4455,696,989,4,1
4456,696,1099,5,1
4457,696,332,6,1
4458,696,1047,7,1
4459,696,1052,8,1
4460,696,937,9,1
4461,696,767,10,1
4462,1081,520,1,1
4463,1081,143,2,1
4464,1081,1088,3,1
4465,1081,232,4,1
4466,1081,276,5,1
4467,1081,599,6,1
4468,1081,428,7,1
4469,1081,1007,8,1
4470,1081,424,9,1
4471,1081,1008,10,1
4472,37,177,1,1
4473,37,143,2,1
4474,37,231,3,1
4475,37,1088,4,1
4476,37,217,5,1
4477,37,1007,6,1
4478,37,520,7,1
4479,37,726,8,1
4480,37,276,9,1
4481,37,428,10,1
4482,228,599,1,1
4483,228,963,2,1
4484,228,957,3,1
4485,228,634,4,1
4486,228,577,5,1
4487,228,447,6,1
4488,228,831,7,1
4489,228,1081,8,1
4490,228,617,9,1
4491,228,88,10,1
4492,599,957,1,1
4493,599,228,2,1
4494,599,520,3,1
4495,599,1081,4,1
4496,599,963,5,1
4497,599,276,6,1
4498,599,143,7,1
4499,599,634,8,1
4500,599,1088,9,1
4501,599,761,10,1
4502,325,695,1,1
4503,325,824,2,1
4504,325,589,3,1
4505,325,327,4,1
4506,325,405,5,1
4507,325,225,6,1
4508,325,264,7,1
4509,325,825,8,1
4510,325,263,9,1
4511,325,658,10,1
4512,447,89,1,1
4513,447,88,2,1
4514,447,599,3,1
4515,447,916,4,1
4516,447,957,5,1
4517,447,776,6,1
4518,447,36,7,1
4519,447,1063,8,1
4520,447,521,9,1
4521,447,233,10,1
4522,695,325,1,1
4523,695,405,2,1
4524,695,406,3,1
4525,695,823,4,1
4526,695,244,5,1
4527,695,902,6,1
4528,695,327,7,1
4529,695,462,8,1
4530,695,971,9,1
4531,695,959,10,1
4532,91,623,1,1
4533,91,1026,2,1
4534,91,967,3,1
4535,91,486,4,1
4536,91,636,5,1
4537,91,957,6,1
4538,91,599,7,1
4539,91,963,8,1
4540,91,1058,9,1
4541,91,228,10,1
4542,486,967,1,1
4543,486,623,2,1
4544,486,91,3,1
4545,486,263,4,1
4546,486,415,5,1
4547,486,949,6,1
4548,486,636,7,1
4549,486,842,8,1
4550,486,957,9,1
4551,486,1026,10,1
4552,620,894,1,1
4553,620,842,2,1
4554,620,949,3,1
4555,620,567,4,1
4556,620,419,5,1
4557,620,757,6,1
4558,620,415,7,1
4559,620,409,8,1
4560,620,405,9,1
4561,620,429,10,1
4562,623,91,1,1
4563,623,486,2,1
4564,623,967,3,1
4565,623,957,4,1
4566,623,636,5,1
4567,623,1026,6,1
4568,623,599,7,1
4569,623,373,8,1
4570,623,454,9,1
4571,623,963,10,1
4572,957,599,1,1
4573,957,520,2,1
4574,957,768,3,1
4575,957,453,4,1
4576,957,804,5,1
4577,957,217,6,1
4578,957,454,7,1
4579,957,143,8,1
4580,957,1088,9,1
4581,957,967,10,1
4582,967,486,1,1
4583,967,636,2,1
4584,967,949,3,1
4585,967,623,4,1
4586,967,91,5,1
4587,967,263,6,1
4588,967,415,7,1
4589,967,957,8,1
4590,967,842,9,1
4591,967,658,10,1
4592,88,830,1,1
4593,88,233,2,1
4594,88,776,3,1
4595,88,453,4,1
4596,88,777,5,1
4597,88,447,6,1
4598,88,962,7,1
4599,88,829,8,1
4600,88,945,9,1
4601,88,1032,10,1
4602,206,521,1,1
4603,206,916,2,1
4604,206,563,3,1
4605,206,250,4,1
4606,206,911,5,1
4607,206,585,6,1
4608,206,892,7,1
4609,206,661,8,1
4610,206,280,9,1
4611,206,941,10,1
4612,1058,949,1,1
4613,1058,1033,2,1
4614,1058,842,3,1
4615,1058,875,4,1
4616,1058,447,5,1
4617,1058,1077,6,1
4618,1058,966,7,1
4619,1058,1073,8,1
4620,1058,521,9,1
4621,1058,916,10,1
4622,1073,1072,1,1
4623,1073,14,2,1
4624,1073,891,3,1
4625,1073,1101,4,1
4626,1073,251,5,1
4627,1073,10,6,1
4628,1073,598,7,1
4629,1073,131,8,1
4630,1073,17,9,1
4631,1073,857,10,1
4632,155,518,1,1
4633,155,804,2,1
4634,155,593,3,1
4635,155,786,4,1
4636,155,842,5,1
4637,155,745,6,1
4638,155,1033,7,1
4639,155,860,8,1
4640,155,521,9,1
4641,155,661,10,1
4642,714,842,1,1
4643,714,1033,2,1
4644,714,971,3,1
4645,714,949,4,1
4646,714,155,5,1
4647,714,746,6,1
4648,714,894,7,1
4649,714,415,8,1
4650,714,786,9,1
4651,714,912,10,1
4652,786,518,1,1
4653,786,804,2,1
4654,786,155,3,1
4655,786,1063,4,1
4656,786,447,5,1
4657,786,593,6,1
4658,786,745,7,1
4659,786,36,8,1
4660,786,453,9,1
4661,786,90,10,1
4662,415,949,1,1
4663,415,842,2,1
4664,415,1087,3,1
4665,415,1033,4,1
4666,415,805,5,1
4667,415,967,6,1
4668,415,636,7,1
4669,415,746,8,1
4670,415,804,9,1
4671,415,486,10,1
4672,894,173,1,1
4673,894,277,2,1
4674,894,895,3,1
4675,894,912,4,1
4676,894,842,5,1
4677,894,137,6,1
4678,894,296,7,1
4679,894,971,8,1
4680,894,940,9,1
4681,894,405,10,1
4682,912,971,1,1
4683,912,405,2,1
4684,912,895,3,1
4685,912,842,4,1
4686,912,894,5,1
4687,912,394,6,1
4688,912,861,7,1
4689,912,404,8,1
4690,912,1087,9,1
4691,912,746,10,1
4692,409,397,1,1
4693,409,399,2,1
4694,409,916,3,1
4695,409,455,4,1
4696,409,398,5,1
4697,409,457,6,1
4698,409,93,7,1
4699,409,521,8,1
4700,409,1101,9,1
4701,409,280,10,1
4702,403,933,1,1
4703,403,610,2,1
4704,403,1066,3,1
4705,403,855,4,1
4706,403,633,5,1
4707,403,404,6,1
4708,403,1016,7,1
4709,403,866,8,1
4710,403,524,9,1
4711,403,870,10,1
4712,143,520,1,1
4713,143,1088,2,1
4714,143,1007,3,1
4715,143,231,4,1
4716,143,1081,5,1
4717,143,177,6,1
4718,143,217,7,1
4719,143,232,8,1
4720,143,453,9,1
4721,143,37,10,1
4722,453,452,1,1
4723,453,829,2,1
4724,453,451,3,1
4725,453,454,4,1
4726,453,794,5,1
4727,453,1043,6,1
4728,453,93,7,1
4729,453,521,8,1
4730,453,143,9,1
4731,453,88,10,1
4732,231,143,1,1
4733,231,916,2,1
4734,231,521,3,1
4735,231,177,4,1
4736,231,1007,5,1
4737,231,1043,6,1
4738,231,520,7,1
4739,231,37,8,1
4740,231,217,9,1
4741,231,1088,10,1
4742,778,916,1,1
4743,778,760,2,1
4744,778,829,3,1
4745,778,521,4,1
4746,778,1043,5,1
4747,778,231,6,1
4748,778,1096,7,1
4749,778,453,8,1
4750,778,854,9,1
4751,778,892,10,1
4752,916,521,1,1
4753,916,231,2,1
4754,916,206,3,1
4755,916,778,4,1
4756,916,409,5,1
4757,916,419,6,1
4758,916,93,7,1
4759,916,865,8,1
4760,916,1043,9,1
4761,916,794,10,1
4762,14,891,1,1
4763,14,890,2,1
4764,14,1072,3,1
4765,14,1073,4,1
4766,14,223,5,1
4767,14,598,6,1
4768,14,557,7,1
4769,14,935,8,1
4770,14,17,9,1
4771,14,867,10,1
4772,557,929,1,1
4773,557,598,2,1
4774,557,788,3,1
4775,557,17,4,1
4776,557,223,5,1
4777,557,930,6,1
4778,557,867,7,1
4779,557,936,8,1
4780,557,525,9,1
4781,557,239,10,1
4782,930,929,1,1
4783,930,788,2,1
4784,930,557,3,1
4785,930,379,4,1
4786,930,866,5,1
4787,930,598,6,1
4788,930,375,7,1
4789,930,596,8,1
4790,930,17,9,1
4791,930,632,10,1
4792,929,930,1,1
4793,929,557,2,1
4794,929,788,3,1
4795,929,379,4,1
4796,929,598,5,1
4797,929,17,6,1
4798,929,525,7,1
4799,929,866,8,1
4800,929,867,9,1
4801,929,77,10,1
4802,1072,598,1,1
4803,1072,251,2,1
4804,1072,351,3,1
4805,1072,1073,4,1
4806,1072,14,5,1
4807,1072,119,6,1
4808,1072,597,7,1
4809,1072,1030,8,1
4810,1072,1031,9,1
4811,1072,849,10,1
4812,936,557,1,1
4813,936,17,2,1
4814,936,223,3,1
4815,936,14,4,1
4816,936,867,5,1
4817,936,788,6,1
4818,936,933,7,1
4819,936,633,8,1
4820,936,929,9,1
4821,936,632,10,1
4822,935,890,1,1
4823,935,14,2,1
4824,935,847,3,1
4825,935,916,4,1
4826,935,891,5,1
4827,935,1101,6,1
4828,935,553,7,1
4829,935,131,8,1
4830,935,936,9,1
4831,935,857,10,1
4832,262,916,1,1
4833,262,829,2,1
4834,262,892,3,1
4835,262,283,4,1
4836,262,957,5,1
4837,262,1025,6,1
4838,262,778,7,1
4839,262,599,8,1
4840,262,521,9,1
4841,262,232,10,1
4842,690,479,1,1
4843,690,1081,2,1
4844,690,1008,3,1
4845,690,599,4,1
4846,690,276,5,1
4847,690,616,6,1
4848,690,247,7,1
4849,690,956,8,1
4850,690,424,9,1
4851,690,520,10,1
4852,890,891,1,1
4853,890,598,2,1
4854,890,68,3,1
4855,890,857,4,1
4856,890,14,5,1
4857,890,935,6,1
4858,890,10,7,1
4859,890,847,8,1
4860,890,1101,9,1
4861,890,1030,10,1
4862,891,890,1,1
4863,891,14,2,1
4864,891,598,3,1
4865,891,68,4,1
4866,891,10,5,1
4867,891,557,6,1
4868,891,857,7,1
4869,891,1073,8,1
4870,891,1072,9,1
4871,891,404,10,1
4872,932,609,1,1
4873,932,331,2,1
4874,932,1064,3,1
4875,932,386,4,1
4876,932,608,5,1
4877,932,629,6,1
4878,932,870,7,1
4879,932,610,8,1
4880,932,534,9,1
4881,932,869,10,1
4882,1041,1025,1,1
4883,1041,1042,2,1
4884,1041,892,3,1
4885,1041,555,4,1
4886,1041,95,5,1
4887,1041,250,6,1
4888,1041,262,7,1
4889,1041,599,8,1
4890,1041,588,9,1
4891,1041,761,10,1
4892,283,966,1,1
4893,283,916,2,1
4894,283,262,3,1
4895,283,521,4,1
4896,283,892,5,1
4897,283,1041,6,1
4898,283,250,7,1
4899,283,206,8,1
4900,283,95,9,1
4901,283,242,10,1
4902,404,455,1,1
4903,404,10,2,1
4904,404,832,3,1
4905,404,462,4,1
4906,404,525,5,1
4907,404,403,6,1
4908,404,603,7,1
4909,404,1060,8,1
4910,404,410,9,1
4911,404,524,10,1
4912,1025,892,1,1
4913,1025,588,2,1
4914,1025,661,3,1
4915,1025,555,4,1
4916,1025,663,5,1
4917,1025,748,6,1
4918,1025,563,7,1
4919,1025,95,8,1
4920,1025,1108,9,1
4921,1025,250,10,1
4922,1042,1025,1,1
4923,1042,892,2,1
4924,1042,563,3,1
4925,1042,250,4,1
4926,1042,588,5,1
4927,1042,1041,6,1
4928,1042,95,7,1
4929,1042,661,8,1
4930,1042,521,9,1
4931,1042,911,10,1
4932,95,250,1,1
4933,95,242,2,1
4934,95,588,3,1
4935,95,892,4,1
4936,95,563,5,1
4937,95,555,6,1
4938,95,1043,7,1
4939,95,556,8,1
4940,95,521,9,1
4941,95,784,10,1
4942,1002,784,1,1
4943,1002,555,2,1
4944,1002,1108,3,1
4945,1002,748,4,1
4946,1002,97,5,1
4947,1002,1025,6,1
4948,1002,892,7,1
4949,1002,258,8,1
4950,1002,661,9,1
4951,1002,373,10,1
4952,97,114,1,1
4953,97,581,2,1
4954,97,373,3,1
4955,97,555,4,1
4956,97,774,5,1
4957,97,119,6,1
4958,97,1031,7,1
4959,97,523,8,1
4960,97,351,9,1
4961,97,784,10,1
4962,114,119,1,1
4963,114,97,2,1
4964,114,784,3,1
4965,114,581,4,1
4966,114,1031,5,1
4967,114,351,6,1
4968,114,373,7,1
4969,114,523,8,1
4970,114,849,9,1
4971,114,703,10,1
4972,452,453,1,1
4973,452,451,2,1
4974,452,1043,3,1
4975,452,969,4,1
4976,452,829,5,1
4977,452,454,6,1
4978,452,521,7,1
4979,452,93,8,1
4980,452,588,9,1
4981,452,143,10,1
4982,784,748,1,1
4983,784,114,2,1
4984,784,892,3,1
4985,784,95,4,1
4986,784,555,5,1
4987,784,1002,6,1
4988,784,1108,7,1
4989,784,661,8,1
4990,784,941,9,1
4991,784,258,10,1
4992,849,114,1,1
4993,849,10,2,1
4994,849,1030,3,1
4995,849,119,4,1
4996,849,552,5,1
4997,849,941,6,1
4998,849,854,7,1
4999,849,703,8,1
5000,849,97,9,1
5001,849,597,10,1
5002,1043,521,1,1
5003,1043,588,2,1
5004,1043,724,3,1
5005,1043,95,4,1
5006,1043,892,5,1
5007,1043,661,6,1
5008,1043,563,7,1
5009,1043,794,8,1
5010,1043,748,9,1
5011,1043,250,10,1
5012,119,114,1,1
5013,119,597,2,1
5014,119,1031,3,1
5015,119,1030,4,1
5016,119,351,5,1
5017,119,598,6,1
5018,119,581,7,1
5019,119,774,8,1
5020,119,97,9,1
5021,119,523,10,1
5022,226,95,1,1
5023,226,784,2,1
5024,226,555,3,1
5025,226,941,4,1
5026,226,242,5,1
5027,226,748,6,1
5028,226,97,7,1
5029,226,556,8,1
5030,226,663,9,1
5031,226,892,10,1
5032,234,588,1,1
5033,234,250,2,1
5034,234,95,3,1
5035,234,892,4,1
5036,234,563,5,1
5037,234,748,6,1
5038,234,941,7,1
5039,234,242,8,1
5040,234,1025,9,1
5041,234,784,10,1
5042,703,523,1,1
5043,703,1030,2,1
5044,703,114,3,1
5045,703,581,4,1
5046,703,774,5,1
5047,703,324,6,1
5048,703,849,7,1
5049,703,1055,8,1
5050,703,119,9,1
5051,703,97,10,1
5052,588,892,1,1
5053,588,1025,2,1
5054,588,748,3,1
5055,588,95,4,1
5056,588,661,5,1
5057,588,1043,6,1
5058,588,555,7,1
5059,588,563,8,1
5060,588,242,9,1
5061,588,250,10,1
5062,240,1030,1,1
5063,240,598,2,1
5064,240,251,3,1
5065,240,849,4,1
5066,240,119,5,1
5067,240,114,6,1
5068,240,523,7,1
5069,240,597,8,1
5070,240,324,9,1
5071,240,10,10,1
5072,242,95,1,1
5073,242,250,2,1
5074,242,588,3,1
5075,242,555,4,1
5076,242,784,5,1
5077,242,1043,6,1
5078,242,556,7,1
5079,242,892,8,1
5080,242,234,9,1
5081,242,748,10,1
5082,250,95,1,1
5083,250,563,2,1
5084,250,892,3,1
5085,250,911,4,1
5086,250,521,5,1
5087,250,242,6,1
5088,250,724,7,1
5089,250,661,8,1
5090,250,588,9,1
5091,250,139,10,1
